time,Power(W),Load_kW,shortwave_radiation_instant,direct_normal_irradiance_instant,diffuse_radiation_instant,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,temperature_2m ,relative_humidity_2m ,surface_pressure,wind_speed_10m,wind_direction_10m,direct_radiation_instant,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,uv_index,dew_point_2m,WS50M,WD50M,latitude,longitude,number,expver,cbh,cloud_cover_high,cloud_cover_low,cloud_cover_mid,cloud_cover,tciw,hour,day_of_year,month,day_of_week,is_day,solar_elevation
5/17/2016 11:00,3377.375,0.296304214,298.77,0,213.53,928.55,0.23,0.06,26.92,85.26,100.27,12.57,270.4,156.6,438.98,23.78,0.88,4.65,24.25,14.21,271.1,9.67,80.18,0,1,757.6631,100,100,97.37,100,0.09060949,11,138,5,1,1,72.49304917
5/17/2016 12:00,3339.1,0.043990795,398.12,0.09,281.53,890.88,0.31,0.06,26.98,84.47,100.21,12.71,266.9,202.88,420.6,29.7,1.07,5.47,24.17,14.41,267.5,9.67,80.18,0,1,857.08716,100,92.56,87.37,100,0.127204,12,138,5,1,1,80.17904881
5/17/2016 13:00,4353.5,0.524097269,367.15,2.93,273.49,786.25,0.32,0.06,27.39,82.23,100.14,12.17,265.4,185.85,371,26.9,0.9,4.4,24.11,13.8,266,9.67,80.18,0,1,1065.7212,100,95.11,48.4,100,0.10337961,13,138,5,1,1,72.49304917
5/17/2016 14:00,5284.583333,0.363258298,321.58,0.37,246.19,620.8,0.33,0.06,27.97,78.94,100.07,10.99,265.1,161.15,292.17,22.81,0.64,3.42,23.99,12.51,265.5,9.67,80.18,0,1,1047.8445,100,98.52,85.8,100,0.09369439,14,138,5,1,1,59.4113674
5/17/2016 15:00,4074.75,0.627738734,188.85,23.61,147.23,410.73,0.27,0.06,28.79,75.19,100.07,9.73,265.3,95.28,191.5,13.51,0.28,1.4,23.98,11.18,265.4,9.67,80.18,0,1,919.374,100,86.18,76.13,100,0.08299208,15,138,5,1,1,45.49260104
5/17/2016 16:00,2024.714286,0.35980399,100.62,20.51,79.71,190.88,0.24,0.06,29.35,72.74,100.1,8.75,266.8,49.93,86.92,6.86,0.07,0.35,23.97,10.49,266.7,9.67,80.18,0,1,985.7073,100,20.52,57.7,100,0.08082259,16,138,5,1,1,31.37892275
5/17/2016 17:00,117.25,0.778160357,13.43,0,16.64,28.12,0.13,0.06,29.54,71.35,100.17,8.13,265.4,6.47,12.6,0.91,0,0.03,23.83,10.2,265.4,9.67,80.18,0,1,694.9917,100,15.82,43.06,100,0.05524193,17,138,5,1,1,17.25147417
5/17/2016 18:00,47.5,2.401846998,0,0,0,0,0,0,29.75,70.68,100.22,8.43,259.3,0,0,0,0,0,23.87,10.65,259.4,9.67,80.18,0,1,1538.1243,100,0,33.74,100,0.024721034,18,138,5,1,1,3.212860602
5/17/2016 19:00,0,2.69425346,0,0,0,0,0,0,29.9,71.82,100.21,9.8,250.4,0,0,0,0,0,24.28,12.2,250.7,9.67,80.18,0,1,2938.8296,100,0,17.51,100,0.012536503,19,138,5,1,0,0
5/17/2016 20:00,0,2.450303088,0,0,0,0,0,0,29.71,76.51,100.29,9.6,243.4,0,0,0,0,0,25.16,11.92,243.7,9.67,80.18,0,1,3008.8699,100,2.8,29.32,100,0.016393919,20,138,5,1,0,0
5/17/2016 21:00,0,1.009534678,0,0,0,0,0,0,29.43,81.01,100.34,9.5,238.5,0,0,0,0,0,25.85,11.63,238.7,9.67,80.18,0,1,1995.5723,100,5.75,41.39,100,0.019133087,21,138,5,1,0,0
5/17/2016 22:00,0,2.114029563,0,0,0,0,0,0,29.15,83.82,100.31,10.3,236,0,0,0,0,0,26.15,12.31,236.3,9.67,80.18,0,1,1039.8716,100,2.19,45.32,100,0.089952886,22,138,5,1,0,0
5/17/2016 23:00,0,2.017032949,0,0,0,0,0,0,29,85.12,100.25,10.09,238,0,0,0,0,0,26.25,12.02,238.3,9.67,80.18,0,1,596.5,100,8.33,52.11,100,0.048977967,23,138,5,1,0,0
5/18/2016 0:00,0,0.161042497,0,0,0,0,0,0,28.98,85.24,100.18,9.49,239.7,0,0,0,0,0,26.26,11.35,239.9,9.67,80.18,0,1,780.64233,100,15.91,59.14,100,0.056767236,0,139,5,2,0,0
5/18/2016 1:00,0,0.217700582,0,0,0,0,0,0,28.99,84.95,100.13,9.04,240.9,0,0,0,0,0,26.22,10.88,241.1,9.67,80.18,0,1,690.3999,100,10.36,67.48,100,0.05452491,1,139,5,2,0,0
5/18/2016 2:00,0,0.246044639,0,0,0,0,0,0,29.02,84.46,100.09,8.62,239.8,0,0,0,0,0,26.16,10.43,240,9.67,80.18,0,1,543.2036,100,34.18,67.54,100,0.030966803,2,139,5,2,0,0
5/18/2016 3:00,0,0,0,0,0,0,0,0,29.02,84.11,100.09,8.45,234.5,0,0,0,0,0,26.08,10.25,234.8,9.67,80.18,0,1,824.06226,100,22.2,24.75,100,0.026471894,3,139,5,2,0,0
5/18/2016 4:00,0,0,0,0,0,0,0,0,29,84.15,100.11,8.71,229,0,0,0,0,0,26.07,10.51,229.1,9.67,80.18,0,1,433.22192,100,23.01,30.95,100,0.02313022,4,139,5,2,0,0
5/18/2016 5:00,0,0.356166043,9.02,0,11,18.85,0.13,0.06,28.99,84.4,100.17,8.86,226.8,4.25,8.41,0.6,0,0,26.11,10.66,226.7,9.67,80.18,0,1,595.3176,100,16.19,26.69,100,0.01598636,5,139,5,2,0,0
5/18/2016 6:00,475.3333333,2.744783874,80.32,0,78.59,183.8,0.22,0.05,29.2,83.78,100.27,8.95,226.2,40.35,85.47,5.72,0.05,0.25,26.19,10.57,226,9.67,80.18,0,1,575.13184,100,21.54,66.79,100,0.011320617,6,139,5,2,1,3.247974238
5/18/2016 7:00,1872.4,2.723521485,196.82,0,167.19,409.6,0.29,0.06,29.54,82.6,100.35,9.2,225.6,98.88,194.1,14.02,0.28,1.38,26.29,10.59,225.7,9.67,80.18,0,1,582.51855,100,15.98,69.83,100,0.013868254,7,139,5,2,1,17.26832735
5/18/2016 8:00,2434.333333,1.01772744,362.05,4.5,273.41,620.9,0.39,0.06,30,80.1,100.39,9.84,225.4,179.55,294.87,25.08,0.69,3.62,26.21,11.34,225.7,9.67,80.18,0,1,647.7444,100,21.5,45.72,100,0.009694092,8,139,5,2,1,31.37707563
5/18/2016 9:00,6021.166667,0.662874072,516.55,38.67,377.24,788.75,0.46,0.06,30.37,77.54,100.38,10.29,224.3,253.6,373.87,35.19,1.14,5.72,26.03,11.82,224.4,9.67,80.18,0,1,606.4519,94.95,25.53,32.14,97.11,0.004087888,9,139,5,2,1,45.46870942
5/18/2016 10:00,6733.666667,0.649060345,575.42,15.1,404.71,897.42,0.46,0.06,30.7,75.56,100.33,10.52,223.2,282.97,424.35,39.63,1.42,7.22,25.9,12.05,223.3,9.67,80.18,0,1,642.05835,87.86,16.05,37.72,93.62,0.00194448,10,139,5,2,1,59.35561222
5/18/2016 11:00,6828.222222,0.40314598,600.28,18.3,425.71,954.42,0.46,0.06,30.91,74.33,100.27,10.54,224.5,296.85,452.6,42.42,1.58,8.43,25.84,12.11,224.5,9.67,80.18,0,1,721.5083,84.59,8.04,52.04,91.99,0.001760253,11,139,5,2,1,72.374711
5/18/2016 12:00,4948.666667,0.641506467,678.35,127.37,454.36,919.95,0.53,0.06,30.99,73.98,100.2,10.46,226.7,328.75,435.97,45.73,1.65,8.52,25.83,12.03,226.8,9.67,80.18,0,1,674.77905,92.18,15.88,94.12,99.77,0.013746038,12,139,5,2,1,79.95749839
5/18/2016 13:00,5097,0.594860541,464.05,7.32,344.84,816.92,0.4,0.06,31.01,73.85,100.14,10.33,227.7,230.91,387.42,32.87,1.1,5.38,25.81,11.87,228,9.67,80.18,0,1,529.8469,94.55,7.45,96.15,100,0.007102136,13,139,5,2,1,72.374711
5/18/2016 14:00,4184.666667,0.335090337,395.65,25.64,259.64,652.42,0.41,0.06,30.97,73.92,100.1,10.42,225.8,195.35,309.65,27.14,0.77,4.1,25.79,12,226.3,9.67,80.18,0,1,494.51147,97.09,9.66,90.2,100,0.005107246,14,139,5,2,1,59.35561222
5/18/2016 15:00,4123.090909,0.586871098,256.8,3.45,215.25,442.8,0.36,0.06,30.8,74.74,100.09,10.69,222.3,126.99,209.68,17.44,0.36,1.8,25.82,12.37,222.9,9.67,80.18,0,1,664.48584,99.78,5.48,53.02,99.78,0.006640945,15,139,5,2,1,45.46870942
5/18/2016 16:00,1863.545455,0.692661292,123.95,22.34,106.34,214.5,0.3,0.05,30.54,76.26,100.11,10.81,219.4,61.02,99.93,8.19,0.09,0.43,25.91,12.62,219.9,9.67,80.18,0,1,643.13135,99.75,15.58,18.09,99.96,0.00588255,16,139,5,2,1,31.37707563
5/18/2016 17:00,678.3636364,1.073611795,22.3,7.4,23.98,30.92,0.21,0.07,30.21,78.41,100.15,10.56,216.8,10.45,13.95,1.38,0.01,0.03,26.07,12.58,217.3,9.67,80.18,0,1,509.93457,100,10.65,19.79,100,0.02911131,17,139,5,2,1,17.26832735
5/18/2016 18:00,95.33333333,2.26322045,0,0,0,0,0,0,29.93,80.21,100.26,10.43,216.5,0,0,0,0,0,26.17,12.53,217,9.67,80.18,0,1,508.16748,100,13.39,26.57,100,0.029420104,18,139,5,2,1,3.247974238
5/18/2016 19:00,0,2.786119897,0,0,0,0,0,0,29.78,81.06,100.37,10.47,217.6,0,0,0,0,0,26.21,12.55,217.9,9.67,80.18,0,1,458.62158,99.84,11.6,17.95,99.84,0.018430226,19,139,5,2,0,0
5/18/2016 20:00,0,2.66714852,0,0,0,0,0,0,29.66,81.77,100.45,10.51,220.3,0,0,0,0,0,26.23,12.58,220.6,9.67,80.18,0,1,463.36646,100,19.54,10.75,100,0.013156861,20,139,5,2,0,0
5/18/2016 21:00,0,0.667181199,0,0,0,0,0,0,29.55,82.64,100.51,10.55,224.2,0,0,0,0,0,26.3,12.62,224.5,9.67,80.18,0,1,527.4114,99.84,14.71,10.26,99.84,0.012226485,21,139,5,2,0,0
5/18/2016 22:00,0,2.097406589,0,0,0,0,0,0,29.43,83.67,100.5,10.62,228.2,0,0,0,0,0,26.4,12.67,228.5,9.67,80.18,0,1,465.88672,100,10.72,62.77,100,0.017563872,22,139,5,2,0,0
5/18/2016 23:00,0,1.744360374,0,0,0,0,0,0,29.3,84.37,100.45,10.66,230.2,0,0,0,0,0,26.41,12.68,230.5,9.67,80.18,0,1,363.90332,99.71,10.05,60.13,99.87,0.021423541,23,139,5,2,0,0
5/19/2016 0:00,0,0.105022768,0,0,0,0,0,0,29.22,84.36,100.35,10.76,229.5,0,0,0,0,0,26.34,12.75,229.9,9.67,80.18,0,1,449.92578,99.78,4.57,19.85,99.78,0.017540086,0,140,5,3,0,0
5/19/2016 1:00,0,0.246896699,0,0,0,0,0,0,29.19,83.68,100.24,10.74,228.1,0,0,0,0,0,26.18,12.76,228.5,9.67,80.18,0,1,574.3816,100,15.96,10.39,100,0.014279518,1,140,5,3,0,0
5/19/2016 2:00,0,0.359713826,0,0,0,0,0,0,29.13,83.15,100.18,10.58,227.6,0,0,0,0,0,25.99,12.62,227.9,9.67,80.18,0,1,535.1472,100,7.4,8.66,100,0.013096642,2,140,5,3,0,0
5/19/2016 3:00,0,0.154401125,0,0,0,0,0,0,29.11,82.77,100.17,10.22,226.7,0,0,0,0,0,25.9,12.24,226.9,9.67,80.18,0,1,3353.1707,99.11,15.47,10.11,99.33,0.012488779,3,140,5,3,0,0
5/19/2016 4:00,0,0.377863485,0,0,0,0,0,0,29.16,82.2,100.2,10.03,226.5,0,0,0,0,0,25.83,12.15,226.7,9.67,80.18,0,1,3261.4714,99.55,13.08,18.45,99.78,0.012228873,4,140,5,3,0,0
5/19/2016 5:00,0,0,16.12,4.01,19.97,17.83,0.23,0.07,29.26,81.72,100.29,9.77,229.4,7.32,8.05,0.93,0,0.03,25.83,11.89,229.5,9.67,80.18,0,1,3304.4136,99.36,44.36,6.84,99.57,0.009482354,5,140,5,3,0,0
5/19/2016 6:00,897.6666667,2.453130499,142.3,54.42,102.44,173.38,0.39,0.06,29.59,80.53,100.43,9.67,234.8,67.54,79.4,8.33,0.08,0.38,25.9,11.56,234.9,9.67,80.18,0,1,634.5928,100,46.88,4.24,100,0.008043207,6,140,5,3,1,3.28211656
5/19/2016 7:00,2300.916667,2.833692321,335.27,177.21,206.96,391.88,0.5,0.06,29.97,79.27,100.57,9.72,239.3,159.53,182.9,19.67,0.37,1.83,26.01,11.36,239.3,9.67,80.18,0,1,833.655,100,60.12,6.68,100,0.006915264,7,140,5,3,1,17.28448179
5/19/2016 8:00,6589.833333,0.908503833,538.28,338.53,261.56,599.95,0.58,0.06,30.31,77.5,100.64,9.81,241.4,254.85,281.27,32.12,0.84,4.3,25.96,11.37,241.5,9.67,80.18,0,1,635.2644,100,56.42,0.46,100,0.007951651,8,140,5,3,1,31.37477529
5/19/2016 9:00,9316.5,0.676564153,721.35,467.03,289.62,767.1,0.64,0.05,30.59,76.04,100.63,9.73,240.6,340.65,359.63,43.85,1.39,7.25,25.91,11.23,240.7,9.67,80.18,0,1,609.3513,100,47.62,0.3,100,0.007106915,9,140,5,3,1,45.4446211
5/19/2016 10:00,8029,0.122215107,764.47,539.67,243.85,875.22,0.61,0.06,30.86,75.2,100.58,9.6,237.7,360.9,409.88,47.97,1.7,9.07,25.98,11.02,237.8,9.67,80.18,0,1,570.7283,100,20.61,2.45,100,0.006746776,10,140,5,3,1,59.3000278
5/19/2016 11:00,9169.083333,0.393106366,884.8,490.71,334.06,913.05,0.68,0.05,31.05,74.67,100.49,9.63,233.9,416.47,426.98,54.53,1.98,10.98,26.04,11.03,234.1,9.67,80.18,0,1,639.6658,100,7.38,3.86,100,0.009246901,11,140,5,3,1,72.25765295
5/19/2016 12:00,11699.25,0.123376917,834.78,444.83,307.96,875.67,0.66,0.06,31.12,74.6,100.38,9.86,230,392.58,408.98,50.95,1.81,9.75,26.09,11.32,230.2,9.67,80.18,0,1,1168.3921,99.75,3.61,2.47,99.75,0.007773541,12,140,5,3,1,79.7417892
5/19/2016 13:00,10572.25,0.46491071,718.03,440.36,293.22,777.38,0.62,0.06,31.01,75.28,100.28,10.19,226.9,338,363.53,43.63,1.41,7.28,26.14,11.73,227.2,9.67,80.18,0,1,1277.0156,95.74,4.57,2.6,95.98,0.004622869,13,140,5,3,1,72.25765295
5/19/2016 14:00,9472.888889,0.473045572,585.75,334.42,242.78,617.38,0.61,0.06,30.86,76.14,100.24,10.49,224.5,275.67,288.64,34.36,0.93,4.82,26.18,12.13,225,9.67,80.18,0,1,3085.813,68.7,11.92,1.34,71.23,0.00393321,14,140,5,3,1,59.3000278
5/19/2016 15:00,6889.5,0.304236263,392.65,310.53,197.1,413.1,0.55,0.06,30.66,77.13,100.25,10.63,222.6,183.67,192.15,22.09,0.43,2.12,26.2,12.35,223.1,9.67,80.18,0,1,490.9724,65.25,15.98,4.16,70.54,0.006116092,15,140,5,3,1,45.4446211
5/19/2016 16:00,3308.363636,0.534290144,183.88,156.89,143.91,193.65,0.44,0.07,30.4,78.48,100.31,10.48,220.7,84.52,88.3,9.88,0.1,0.5,26.26,12.32,221.2,9.67,80.18,0,1,616.7024,64.28,18.17,1.89,71,0.004370365,16,140,5,3,1,31.37477529
5/19/2016 17:00,850.0833333,0.722313287,28.12,12.24,30.46,28.52,0.27,0.08,30.06,80.41,100.39,10.02,218.7,12.76,12.91,1.59,0.01,0.03,26.33,11.95,219.2,9.67,80.18,0,1,469.77295,69.89,21.21,4.41,76.49,0.002475709,17,140,5,3,1,17.28448179
5/19/2016 18:00,117.25,2.393665501,0,0,0,0,0,0,29.8,81.99,100.47,9.66,217.1,0,0,0,0,0,26.41,11.59,217.6,9.67,80.18,0,1,441.1067,72.59,26.6,10.79,81.16,0.0438747,18,140,5,3,1,3.28211656
5/19/2016 19:00,0,2.824801709,0,0,0,0,0,0,29.66,83.1,100.55,9.5,216,0,0,0,0,0,26.5,11.37,216.4,9.67,80.18,0,1,371.62305,52.04,31.27,13.76,68.11,0.051941656,19,140,5,3,0,0
5/19/2016 20:00,0,2.373301881,0,0,0,0,0,0,29.55,84.25,100.61,9.48,216.2,0,0,0,0,0,26.62,11.32,216.7,9.67,80.18,0,1,330.8601,85.12,30.8,10.23,90.7,0.10264939,20,140,5,3,0,0
5/19/2016 21:00,0,0.992456687,0,0,0,0,0,0,29.46,85.24,100.63,9.6,218.6,0,0,0,0,0,26.75,11.44,219.1,9.67,80.18,0,1,343.47266,91.49,42.32,4.37,93.65,0.1254412,21,140,5,3,0,0
5/19/2016 22:00,0,2.191275467,0,0,0,0,0,0,29.38,86.16,100.62,9.87,221.6,0,0,0,0,0,26.85,11.75,222,9.67,80.18,0,1,313.9431,94,41.15,21.45,94.66,0.13504153,22,140,5,3,0,0
5/19/2016 23:00,0,1.92352453,0,0,0,0,0,0,29.29,86.96,100.57,10.07,225.3,0,0,0,0,0,26.91,11.96,225.8,9.67,80.18,0,1,343.1482,99.43,39.49,43.03,99.68,0.2869351,23,140,5,3,0,0
5/20/2016 0:00,0,0.128364386,0,0,0,0,0,0,29.21,87.57,100.5,10.01,228.5,0,0,0,0,0,26.95,11.89,229,9.67,80.18,0,1,344.98145,99.57,35.7,35.6,99.57,0.33500886,0,141,5,4,0,0
5/20/2016 1:00,0,0,0,0,0,0,0,0,29.17,87.72,100.45,9.93,230.3,0,0,0,0,0,26.94,11.88,230.8,9.67,80.18,0,1,359.80225,99.98,32.07,8.31,99.98,0.25236672,1,141,5,4,0,0
5/20/2016 2:00,0,0.064162912,0,0,0,0,0,0,29.15,87.3,100.43,9.72,230.4,0,0,0,0,0,26.84,11.64,230.9,9.67,80.18,0,1,390.9104,100,25.22,16.58,100,0.18901932,2,141,5,4,0,0
5/20/2016 3:00,0,0,0,0,0,0,0,0,29.09,86.61,100.45,9.6,229.9,0,0,0,0,0,26.65,11.55,230.5,9.67,80.18,0,1,415.7168,100,15.18,5.52,100,0.14313686,3,141,5,4,0,0
5/20/2016 4:00,0,0.426179238,0,0,0,0,0,0,29.05,85.21,100.51,9.72,229.7,0,0,0,0,0,26.34,11.73,230.4,9.67,80.18,0,1,556.6455,100,18.91,4.52,100,0.12544644,4,141,5,4,0,0
5/20/2016 5:00,0,0.177569136,8.95,0,10.91,16.55,0.13,0.06,29.04,83.55,100.57,9.73,229.2,4.15,7.45,0.56,0,0,26.01,11.73,230,9.67,80.18,0,1,2678.5415,100,21.68,0.6,100,0.122443676,5,141,5,4,0,0
5/20/2016 6:00,101.4,2.590609791,81.95,11.78,72.47,160.5,0.22,0.05,29.21,82.56,100.64,9.77,227.8,40.5,72.75,5.42,0.05,0.25,25.94,11.68,228.8,9.67,80.18,0,1,1947.3411,100,14.1,14,100,0.060426127,6,141,5,4,1,3.315280661
5/20/2016 7:00,1093.2,2.85403266,159.57,4.75,135.1,377.48,0.24,0.06,29.52,81.6,100.69,9.87,226.6,80.47,175.2,11.14,0.22,1.08,26.06,11.54,227.5,9.67,80.18,0,1,3808.2463,97.56,6.34,7.8,97.98,0.027371626,7,141,5,4,1,17.29995291
5/20/2016 8:00,2380.083333,0.766166457,340.42,39.57,218.77,587.7,0.37,0.06,29.88,80.35,100.71,10.01,226.8,167.33,274.61,22.55,0.6,3.17,26.15,11.57,227.6,9.67,80.18,0,1,3552.2585,92.79,7.53,2.22,93.69,0.024109248,8,141,5,4,1,31.37206292
5/20/2016 9:00,5599.090909,0.604068133,453.55,25.61,284.53,756.7,0.4,0.06,30.27,78.3,100.69,10.23,229.5,222.22,353.93,30.12,0.96,4.8,26.09,11.84,230.3,9.67,80.18,0,1,1455.4705,98.45,11.51,4.27,98.89,0.019108616,9,141,5,4,1,45.42041115
5/20/2016 10:00,6078.333333,0.550449737,562.28,20.21,394.23,862.35,0.45,0.06,30.53,75.58,100.62,10.49,233.4,271.53,402.45,36.53,1.27,6.47,25.75,12.14,234,9.67,80.18,0,1,1473.2568,96.48,3.92,49.56,97.39,0.028407667,10,141,5,4,1,59.24474202
5/20/2016 11:00,5513.875,0.503945779,618.88,103.48,358.45,904.62,0.48,0.06,30.74,73.14,100.52,10.45,236,297.05,421.97,40.54,1.46,7.78,25.4,12.07,236.4,9.67,80.18,0,1,595.63086,97.27,2.07,73.95,98.79,0.029134005,11,141,5,4,1,72.14209223
5/20/2016 12:00,8137.818182,0.245621189,631.8,116.67,384.06,884.62,0.5,0.06,30.98,71.14,100.43,10.13,236.7,304.05,413.77,40.8,1.44,7.43,25.16,11.67,237.1,9.67,80.18,0,1,759.51514,97.53,7.16,4.46,97.96,0.028344244,12,141,5,4,1,79.53198518
5/20/2016 13:00,8939.5,0.241329112,612.8,77.68,439.79,790.08,0.53,0.06,31.18,69.78,100.34,9.77,236.4,293.33,370.25,38.72,1.26,6.18,25.03,11.24,236.9,9.67,80.18,0,1,1026.1926,99.51,2.24,7.09,99.51,0.033560507,13,141,5,4,1,72.14209223
5/20/2016 14:00,6226.454545,0.343500139,499.52,155.51,283.41,632.83,0.52,0.06,31.26,69.39,100.28,9.44,233.8,238.62,296.78,31.33,0.85,4.55,25.01,10.88,234.5,9.67,80.18,0,1,1888.9829,99.78,2.28,15.9,99.78,0.041999374,14,141,5,4,1,59.24474202
5/20/2016 15:00,4521.416667,0.078073396,316.02,78.48,241.52,430.23,0.45,0.06,31.2,69.86,100.26,9.12,229.3,151.47,201.42,19.7,0.39,1.95,25.07,10.56,230.1,9.67,80.18,0,1,2179.711,97.64,0.86,70.9,97.89,0.051907904,15,141,5,4,1,45.42041115
5/20/2016 16:00,2221.583333,0.373061889,144.02,20.01,123.9,209.4,0.35,0.06,30.99,71.6,100.3,8.73,223.5,69.28,96.65,8.93,0.09,0.45,25.28,10.21,224.2,9.67,80.18,0,1,3273.0266,98.66,0.9,78.12,99.78,0.04945423,16,141,5,4,1,31.37206292
5/20/2016 17:00,779.0833333,1.075488977,25.08,0,31.08,31,0.24,0.07,30.55,74.91,100.38,8.33,217.4,11.62,14.02,1.47,0.01,0.03,25.62,10.11,217.9,9.67,80.18,0,1,3350.3545,100,0,70.59,100,0.06611276,17,141,5,4,1,17.29995291
5/20/2016 18:00,98,2.639181578,0,0,0,0,0,0,30.16,77.37,100.47,8.47,214.3,0,0,0,0,0,25.78,10.42,214.8,9.67,80.18,0,1,2384.6458,99.78,0,38.87,99.78,0.13013744,18,141,5,4,1,3.315280661
5/20/2016 19:00,0,2.651701069,0,0,0,0,0,0,29.97,78.14,100.55,8.89,214.9,0,0,0,0,0,25.77,10.86,215.3,9.67,80.18,0,1,1745.2954,100,3.22,12.06,100,0.17587692,19,141,5,4,0,0
5/20/2016 20:00,0,2.597880063,0,0,0,0,0,0,29.84,78.73,100.61,9.23,217.7,0,0,0,0,0,25.77,11.24,217.9,9.67,80.18,0,1,498.70605,99.4,12.13,53.22,99.78,0.16522849,20,141,5,4,0,0
5/20/2016 21:00,0,0.96474221,0,0,0,0,0,0,29.75,79.27,100.63,9.47,221.3,0,0,0,0,0,25.8,11.53,221.4,9.67,80.18,0,1,442.31836,98.88,10.35,54.49,98.88,0.06688684,21,141,5,4,0,0
5/20/2016 22:00,0,2.710089116,0,0,0,0,0,0,29.68,79.8,100.61,9.47,225,0,0,0,0,0,25.84,11.57,225,9.67,80.18,0,1,444.79297,96.87,14.28,44.38,98.36,0.027651966,22,141,5,4,0,0
5/20/2016 23:00,0,2.198438894,0,0,0,0,0,0,29.59,80.36,100.56,9.44,228.4,0,0,0,0,0,25.87,11.55,228.5,9.67,80.18,0,1,467.43384,93.86,16.46,21.13,94.54,0.013978317,23,141,5,4,0,0
5/21/2016 0:00,0,0.150434215,0,0,0,0,0,0,29.5,80.95,100.49,9.45,231.2,0,0,0,0,0,25.91,11.55,231.3,9.67,80.18,0,1,447.8379,96.06,19.58,8.45,96.4,0.009507127,0,142,5,5,0,0
5/21/2016 1:00,0,0.007669274,0,0,0,0,0,0,29.42,81.56,100.44,9.36,232.6,0,0,0,0,0,25.95,11.45,232.7,9.67,80.18,0,1,469.07324,97.36,19.75,7.59,98.32,0.007313483,1,142,5,5,0,0
5/21/2016 2:00,0,0,0,0,0,0,0,0,29.36,82.05,100.42,9.19,232.2,0,0,0,0,0,26,11.23,232.3,9.67,80.18,0,1,441.333,98.03,15.84,0,98.26,0.003504529,2,142,5,5,0,0
5/21/2016 3:00,0,0.207597477,0,0,0,0,0,0,29.3,82.47,100.43,8.93,230.5,0,0,0,0,0,26.03,10.9,230.7,9.67,80.18,0,1,436.61475,37.45,17.76,0,51.01,0.000590824,3,142,5,5,0,0
5/21/2016 4:00,0,0.042029496,0,0,0,0,0,0,29.29,82.58,100.46,8.71,229.4,0,0,0,0,0,26.03,10.65,229.5,9.67,80.18,0,1,425.86353,14.76,14.83,0,28.17,0.001037543,4,142,5,5,0,0
